text,key,ta_a1,ta_a2,ta_a3,ta_a4,ta_a5,ta_a6
<handle replaced>புண்ட மவனே எங்க அம்மா பத்தி பேசும்போது எவன் சுன்னிய வாய்ல வச்சுருந்த... இப்ப உன் பொண்டாட்டிய பேசுனதும் எரியுதா.. உன்னோட குரூப் தான அவனுங்க இனி எவன் நடுவுல வந்தாலும் இப்படி தான் பேசுவேன்....,question_1,,,,,1.0,
<handle replaced>புண்ட விஜய்   சுன்னி விஜய்   கூதி விஜய்   தாயோளி விஜய்   சொட்ட விஜய்  கோத்தா விஜய்   ஒம்மா விஜய் 🐿🤣🤣  #Valimai,question_1,1.0,,,,,
<handle replaced>புண்ட வேணும்னா சாக்க்ஷி அண்ணி கிட்ட கேளு மேன் 😔,question_1,,,,,1.0,
<handle replaced>புண்டாமவனே. வந்து ஊம்புறியா. சுன்னி உங்கொம்மாக்காக தான் காத்துட்டு இருக்கு. பரவாயில்ல. அவள நாளைக்கு ஓத்துக்குறேன். நீ வந்து ஊம்பு.,question_1,1.0,1.0,,1.0,1.0,
<handle replaced>புண்டை இல்லாம அலையிறேன்,question_1,,,,1.0,,
<handle replaced>புண்டை கிளிஞ்சிடும் பரவாயில்லையா,question_1,,,,1.0,,
<handle replaced>புண்டை சண்டை போடமா அமைதிய இருடா 😣,question_1,,,1.0,,,
<handle replaced>புண்டை சுப்பர் ஏன் புலு வேனுமா,question_1,,,,1.0,,
<handle replaced>புண்டை டெய்லி கேக்குற மெஸேஜ்கு வாடின்னா வரமாட்டேங்குற தே.........,question_1,,,,,1.0,
<handle replaced>புண்டை ன புண்டை தா இது,question_1,,,,,1.0,
<handle replaced>புண்டை பெருசுதான்,question_1,,,1.0,,,
<handle replaced>புண்டை மட்டுமா பெண்ணும் தான் சூப்பர்,question_1,,,,1.0,,
<handle replaced>புண்டை முடி சூப்பர் கால் தொடை சூப்பர் கால் கொலுசு சூப்பர் மொத்தத்தில் புண்டை முதல் கால் வரை சூப்பரா இருக்கு தொப்புள் குழி காணல,question_1,,,1.0,,,
<handle replaced>புண்டைய மூட்ரா கூதி,question_1,,,1.0,,,
<handle replaced>புது காபி பொடியா??   நாலு கிலோவா???   தெரியும் லிஸ்ட்ல இருக்கு இதோ அங்கவஸ்திரத்துல ஜரிகை மாதிரி கடைசியா இருக்கு பார்த்தியா?? !!   என்ன சிரிக்கிறாய் வெக்கமா இல்லையா நோக்கு எங்காத்து அக்வுண்ட்ல உங்க மளிகை சாமான் வாங்கறதா??,question_1,0.0,,,,,
<handle replaced>புதுசா இருந்தாலும் பழசா இருந்தாலும்  புண்டை சுன்னி எல்லாம் ஒரே தான் எல்லாருக்கும்  நாக்கு போட விருப்பம் இருந்தா லெஸ்பியன் விருப்பம் இருந்தா DMல பேசி சுய பழக்கம் செய்ய ஆசை இருந்தா . நாலு பேர் அசிங்கமா பேசுனத கண்டுக்காமல் இருந்தா . இங்க Stand பன்னலாம்,question_1,,,1.0,,,
<handle replaced>புத்தாண்டு வாழ்த்துக்கள்,question_1,,0.0,,,,
<handle replaced>புனித் ராஜ்குமார் மறைவு சந்தேகத்தில் நாங்கள் உள்ளோம் தகுந்த விளக்கம் கர்நாடக அரசு தரவேண்டும்,question_1,,,,0.0,,
<handle replaced>புரோட்டா மாஸ்டர் இரண்டு நாட்கள் விடுப்பில் இருக்காராம்... செந்தில் கை கொடுப்பாரா...  லூசு மாதிரி ஏதேதோ சொல்லி பினாத்தாதே.. செந்தில் பாலாஜி எந்த கட்சின்னு தெரிந்து கொண்டு பேசு,question_1,,,,0.0,,
<handle replaced>புள்ளைய பைக்ல வச்சுட்டி ஊம்பவா மாம்ஸ் போரானுக தேவ்டியா கூதியானுக .. அப்பன்காரன் கைல கிடச்சான்னா பொச்ச கிழிச்சிருவேன் மாம்ஸ்😭😭,question_1,,,,0.0,,
